Subject,Accelerometer axis,Signal length,Dimension,Delay,Permutation entropy,Complexity,Activity
7,attr_x,1024,3,2,0.911780647095167,0.077463346497951,climbingup
7,attr_x,1024,3,3,0.9633969352805231,0.034035793364791254,climbingup
7,attr_x,1024,4,1,0.6760816239714262,0.2607684176317385,climbingup
7,attr_x,1024,4,2,0.8614359404304294,0.15499056216303259,climbingup
7,attr_x,1024,4,3,0.9378420552519756,0.07917593835831378,climbingup
7,attr_x,1024,5,1,0.6969276647891994,0.28301147621046824,climbingup
7,attr_x,1024,5,2,0.8506773852294152,0.2079543242291715,climbingup
7,attr_x,1024,5,3,0.9222528015271948,0.125955834675273,climbingup
7,attr_x,1024,6,1,0.7623485421832236,0.25884191204188506,climbingup
7,attr_x,1024,6,2,0.9081250071630141,0.15179267239641217,climbingup
7,attr_x,1024,6,3,0.9424628661439247,0.10843431778230345,climbingup
7,attr_y,1024,3,1,0.7538989754724544,0.1841031087792225,climbingup
7,attr_y,1024,3,2,0.8892082447872873,0.09516966635613634,climbingup
7,attr_y,1024,3,3,0.9352968995001363,0.059088218217942544,climbingup
7,attr_y,1024,4,1,0.6830755861892667,0.24931738077640384,climbingup
7,attr_y,1024,4,2,0.8276418983642894,0.1776111012610376,climbingup
7,attr_y,1024,4,3,0.8756031714467803,0.14449586163891898,climbingup
7,attr_y,1024,5,1,0.7002580422169893,0.26626171206786664,climbingup
7,attr_y,1024,5,2,0.8354567554642263,0.20655038014223298,climbingup
7,attr_y,1024,5,3,0.8486779750604777,0.2170232442427098,climbingup
7,attr_y,1024,6,1,0.749823479477502,0.25163419612392113,climbingup
7,attr_y,1024,6,2,0.8813028169693432,0.18062009670886434,climbingup
7,attr_y,1024,6,3,0.8958641779547054,0.17102110165554885,climbingup
7,attr_z,1024,3,1,0.8540811958664403,0.12138022139557969,climbingup
7,attr_z,1024,3,2,0.9743554787674524,0.024400918826713934,climbingup
7,attr_z,1024,3,3,0.9924880528266612,0.007265689543714476,climbingup
7,attr_z,1024,4,1,0.7834367532588593,0.21838963176062443,climbingup
7,attr_z,1024,4,2,0.949626571762752,0.06717153513809322,climbingup
7,attr_z,1024,4,3,0.9712352867477847,0.03631824747911097,climbingup
7,attr_z,1024,5,1,0.813466690614285,0.2281195965695259,climbingup
7,attr_z,1024,5,2,0.9342559865191342,0.10973643408854747,climbingup
7,attr_z,1024,5,3,0.934173704274162,0.10814793744793316,climbingup
7,attr_z,1024,6,1,0.8619209273316875,0.20046705155592787,climbingup
7,attr_z,1024,6,2,0.9511760096873261,0.09358038495061663,climbingup
7,attr_z,1024,6,3,0.9500695351889481,0.09498328406503104,climbingup
7,attr_x,1024,3,1,0.8712568242847278,0.10854694177193386,climbingdown
7,attr_x,1024,3,2,0.9850467935233991,0.014245123492114925,climbingdown
7,attr_x,1024,3,3,0.9989452325345515,0.001044477033234694,climbingdown
7,attr_x,1024,4,1,0.7985628868931802,0.21670150964477614,climbingdown
7,attr_x,1024,4,2,0.9731948763019357,0.035241153278626376,climbingdown
7,attr_x,1024,4,3,0.9864031181099014,0.017403629649238615,climbingdown
7,attr_x,1024,5,1,0.8152100411301842,0.241654590484141,climbingdown
7,attr_x,1024,5,2,0.9560598668228704,0.07756012973875666,climbingdown
7,attr_x,1024,5,3,0.9687178752487701,0.05565002983179296,climbingdown
7,attr_x,1024,6,1,0.8813094499727551,0.18654310276408723,climbingdown
7,attr_x,1024,6,2,0.9656185864815088,0.07009361765148238,climbingdown
7,attr_x,1024,6,3,0.9695676351546778,0.06358572986566315,climbingdown
7,attr_y,1024,3,1,0.806262608929668,0.15364312482413908,climbingdown
7,attr_y,1024,3,2,0.9287612286484982,0.06371092358751487,climbingdown
7,attr_y,1024,3,3,0.952223554223343,0.0435768594505096,climbingdown
7,attr_y,1024,4,1,0.7228644182229298,0.24794317052701934,climbingdown
7,attr_y,1024,4,2,0.8837288763781803,0.13033208241068078,climbingdown
7,attr_y,1024,4,3,0.9197030923600691,0.08787474345068352,climbingdown
7,attr_y,1024,5,1,0.7495775466116101,0.26079449093610485,climbingdown
7,attr_y,1024,5,2,0.8749078332340935,0.16915535935250536,climbingdown
7,attr_y,1024,5,3,0.8980814864324839,0.14656404678080617,climbingdown
7,attr_y,1024,6,1,0.8095293617361403,0.23248732709028677,climbingdown
7,attr_y,1024,6,2,0.9065678750013054,0.1440234336861988,climbingdown
7,attr_y,1024,6,3,0.9309488235708584,0.12308973075580244,climbingdown
7,attr_z,1024,3,1,0.9130352005871855,0.07651315314754194,climbingdown
7,attr_z,1024,3,2,0.99940305791816,0.0005911451656760409,climbingdown
7,attr_z,1024,3,3,0.9989782379596449,0.0010116773929152827,climbingdown
7,attr_z,1024,4,1,0.85003674069961,0.17954037196281494,climbingdown
7,attr_z,1024,4,2,0.9973590823497049,0.0034732449311653006,climbingdown
7,attr_z,1024,4,3,0.9951106698415183,0.006378887738762973,climbingdown
7,attr_z,1024,5,1,0.8754014787564194,0.18484500862387715,climbingdown
7,attr_z,1024,5,2,0.9860073242095886,0.025446109466048878,climbingdown
7,attr_z,1024,5,3,0.9831541894163065,0.030396686321396957,climbingdown
7,attr_z,1024,6,1,0.9257678702516096,0.13216474319779903,climbingdown
7,attr_z,1024,6,2,0.9778351175471183,0.048091668917240885,climbingdown
7,attr_z,1024,6,3,0.9789490389297572,0.04583656057076715,climbingdown
7,attr_x,2048,3,1,0.8211298019652323,0.14311529451621055,walking
7,attr_x,2048,3,2,0.9415921003264353,0.05204803165892578,walking
7,attr_x,2048,3,3,0.9648622362690439,0.03372729292517337,walking
7,attr_x,2048,4,1,0.7419874413543898,0.2395803099711144,walking
7,attr_x,2048,4,2,0.8966344777169524,0.12073963522534528,walking
7,attr_x,2048,4,3,0.9430113916503806,0.07139445482994407,walking
7,attr_x,2048,5,1,0.7473567776445541,0.27692409050658645,walking
7,attr_x,2048,5,2,0.8730382671626757,0.18580550191613512,walking
7,attr_x,2048,5,3,0.9121204133819719,0.14464472564030645,walking
7,attr_x,2048,6,1,0.7974314380755689,0.26132009411991114,walking
7,attr_x,2048,6,2,0.8948266730523091,0.1827110430170172,walking
7,attr_x,2048,6,3,0.9110474131880333,0.1648853783741774,walking
7,attr_y,2048,3,1,0.8135386583185945,0.14755145743752957,walking
7,attr_y,2048,3,2,0.9249654056000578,0.06600171751265586,walking
7,attr_y,2048,3,3,0.9408383208451935,0.05626818028804228,walking
7,attr_y,2048,4,1,0.7372141662237351,0.2357246849602762,walking
7,attr_y,2048,4,2,0.8668557982847549,0.14620244530510906,walking
7,attr_y,2048,4,3,0.8661859976089338,0.16094442773454093,walking
7,attr_y,2048,5,1,0.7501394522857119,0.2638466095255071,walking
7,attr_y,2048,5,2,0.8527242260899457,0.1941578392092196,walking
7,attr_y,2048,5,3,0.8651445961332782,0.19657116255633472,walking
7,attr_y,2048,6,1,0.7916709218962961,0.2553563134207031,walking
7,attr_y,2048,6,2,0.8903125588661329,0.17447500773771363,walking
7,attr_y,2048,6,3,0.88367230194527,0.19347994602280166,walking
7,attr_z,2048,3,1,0.8957111507647766,0.0898355326119604,walking
7,attr_z,2048,3,2,0.9943162930191157,0.0055325446873334605,walking
7,attr_z,2048,3,3,0.9969094810407421,0.0031325999626892545,walking
7,attr_z,2048,4,1,0.8211462860971188,0.20514472766402136,walking
7,attr_z,2048,4,2,0.9877676583855365,0.0161758463606455,walking
7,attr_z,2048,4,3,0.9838107550108741,0.021070623347765008,walking
7,attr_z,2048,5,1,0.8331743095278931,0.23145716791974877,walking
7,attr_z,2048,5,2,0.9626081325913842,0.06547457482619294,walking
7,attr_z,2048,5,3,0.9509893289628693,0.0833749417004131,walking
7,attr_z,2048,6,1,0.8799061655774834,0.2003276123214122,walking
7,attr_z,2048,6,2,0.9468142633719417,0.10922524108149742,walking
7,attr_z,2048,6,3,0.9388734941045873,0.12133796306320081,walking
7,attr_x,2048,3,1,0.7783268166757702,0.1706292529360678,running
7,attr_x,2048,3,2,0.9067160961875155,0.08148299530925002,running
7,attr_x,2048,3,3,0.975069172985653,0.02338381342579391,running
7,attr_x,2048,4,1,0.6968743216945728,0.24825375254429013,running
7,attr_x,2048,4,2,0.8588536968690015,0.16444746101290397,running
7,attr_x,2048,4,3,0.9171624853697756,0.11670830875214253,running
7,attr_x,2048,5,1,0.6982714482747691,0.28697327796617794,running
7,attr_x,2048,5,2,0.8564088876590479,0.21461007117469894,running
7,attr_x,2048,5,3,0.8709170415236457,0.19602814649508538,running
7,attr_x,2048,6,1,0.7546420659747106,0.27434132177840287,running
7,attr_x,2048,6,2,0.875743366720954,0.2155258435378406,running
7,attr_x,2048,6,3,0.8797184818462769,0.19531698862043453,running
7,attr_y,2048,3,1,0.6893896707691638,0.2093395158284598,running
7,attr_y,2048,3,2,0.8168992242657804,0.1417483099372564,running
7,attr_y,2048,3,3,0.8646817123232984,0.11106759265246176,running
7,attr_y,2048,4,1,0.5958880298370742,0.27150577277702126,running
7,attr_y,2048,4,2,0.7496291388010221,0.2191843378945966,running
7,attr_y,2048,4,3,0.8497152403227339,0.16019259375897116,running
7,attr_y,2048,5,1,0.6130218264644888,0.2860422896628668,running
7,attr_y,2048,5,2,0.7825232601886528,0.23014358291603065,running
7,attr_y,2048,5,3,0.8788844268132389,0.1677021584280187,running
7,attr_y,2048,6,1,0.6496763202479127,0.2912431628358685,running
7,attr_y,2048,6,2,0.8350024088951693,0.21441117436619803,running
7,attr_y,2048,6,3,0.8990741014702905,0.16750834692495106,running
7,attr_z,2048,3,1,0.8496120036530469,0.12379778629296714,running
7,attr_z,2048,3,2,0.9646390689267875,0.03290840082478643,running
7,attr_z,2048,3,3,0.9966386798126227,0.0032780795254167667,running
7,attr_z,2048,4,1,0.7867790815528539,0.20813079020338712,running
7,attr_z,2048,4,2,0.9381374207356471,0.07707637998285098,running
7,attr_z,2048,4,3,0.9770310552719573,0.030066511363271084,running
7,attr_z,2048,5,1,0.7853131510702851,0.24313033987703356,running
7,attr_z,2048,5,2,0.9082015076950574,0.14468629459575905,running
7,attr_z,2048,5,3,0.9407405251131227,0.09875194408262648,running
7,attr_z,2048,6,1,0.8199546493599682,0.2339681129978591,running
7,attr_z,2048,6,2,0.9133454963675927,0.15362571190413443,running
7,attr_z,2048,6,3,0.9264971759137328,0.1379950016400899,running
7,attr_x,2048,3,1,0.768591451262043,0.17602780341842952,climbingup
7,attr_x,2048,3,2,0.9129817312732551,0.0764067426420315,climbingup
7,attr_x,2048,3,3,0.9685633073894627,0.029392395893939507,climbingup
7,attr_x,2048,4,1,0.6783403176252707,0.26244801301666787,climbingup
7,attr_x,2048,4,2,0.8642283690544523,0.15353293012557176,climbingup
7,attr_x,2048,4,3,0.9459665784705998,0.06834057737367577,climbingup
7,attr_x,2048,5,1,0.6852331328188102,0.2984296337884196,climbingup
7,attr_x,2048,5,2,0.8523008916694037,0.20713322532106185,climbingup
7,attr_x,2048,5,3,0.92076173384268,0.1266963111638006,climbingup
7,attr_x,2048,6,1,0.741479669362128,0.2888537870242885,climbingup
7,attr_x,2048,6,2,0.8884982952295813,0.18507274811997582,climbingup
7,attr_x,2048,6,3,0.925277195924811,0.1401645536541355,climbingup
7,attr_y,2048,3,1,0.7544273031831293,0.18370065681395042,climbingup
7,attr_y,2048,3,2,0.8904438411752902,0.09414088085414764,climbingup
7,attr_y,2048,3,3,0.9431458851911751,0.05230836715683502,climbingup
7,attr_y,2048,4,1,0.663213594498889,0.26322543871345794,climbingup
7,attr_y,2048,4,2,0.8352447929331934,0.17135796442340107,climbingup
7,attr_y,2048,4,3,0.8884430146294352,0.1320978757312561,climbingup
7,attr_y,2048,5,1,0.67803805446557,0.28502267855869073,climbingup
7,attr_y,2048,5,2,0.8236421594642124,0.22564862437502045,climbingup
7,attr_y,2048,5,3,0.8568081414203308,0.20971180737766087,climbingup
7,attr_y,2048,6,1,0.7250663769235995,0.27726747606347546,climbingup
7,attr_y,2048,6,2,0.8561012346396288,0.22452073326995042,climbingup
7,attr_y,2048,6,3,0.8798729047544812,0.20054277994322586,climbingup
7,attr_z,2048,3,1,0.8600556109550905,0.11677092661978368,climbingup
7,attr_z,2048,3,2,0.9777123413024563,0.021370564913764316,climbingup
7,attr_z,2048,3,3,0.99592557967868,0.003972499088052559,climbingup
7,attr_z,2048,4,1,0.7933795453376697,0.21237014447131852,climbingup
7,attr_z,2048,4,2,0.9584793350119267,0.05502274832768145,climbingup
7,attr_z,2048,4,3,0.979686784200323,0.02550692404775938,climbingup
7,attr_z,2048,5,1,0.7977410041707051,0.2527529244241621,climbingup
7,attr_z,2048,5,2,0.9413126339143406,0.10051523586628824,climbingup
7,attr_z,2048,5,3,0.9501327018434688,0.08111828065771447,climbingup
7,attr_z,2048,6,1,0.8490145475947491,0.22672318623873633,climbingup
7,attr_z,2048,6,2,0.9420206370775523,0.116523517943551,climbingup
7,attr_z,2048,6,3,0.9404566743626883,0.11848306748316015,climbingup
7,attr_x,2048,3,1,0.865261049328131,0.11260534552737789,climbingdown
7,attr_x,2048,3,2,0.9798960743139323,0.018904444950776412,climbingdown
7,attr_x,2048,3,3,0.9969155382181617,0.002975891480429212,climbingdown
7,attr_x,2048,4,1,0.8003846069305722,0.2076319385086251,climbingdown
7,attr_x,2048,4,2,0.9655498842033444,0.044038696578096795,climbingdown
7,attr_x,2048,4,3,0.9856894830246293,0.018348760679744076,climbingdown
7,attr_x,2048,5,1,0.7956876760382089,0.2571906813400857,climbingdown
7,attr_x,2048,5,2,0.9480847938653606,0.0885059861781614,climbingdown
7,attr_x,2048,5,3,0.9722176284699479,0.04913130947220201,climbingdown
7,attr_x,2048,6,1,0.8513167459166152,0.2260253519783089,climbingdown
7,attr_x,2048,6,2,0.9494560382017455,0.10515785256864414,climbingdown
7,attr_x,2048,6,3,0.9646493256956601,0.07805578456510992,climbingdown
7,attr_y,2048,3,1,0.7982986942423546,0.1580424770773187,climbingdown
7,attr_y,2048,3,2,0.9248809018367449,0.06658473551143772,climbingdown
7,attr_y,2048,3,3,0.9471388169709598,0.047523671212078615,climbingdown
7,attr_y,2048,4,1,0.7135499611911017,0.24989447902878364,climbingdown
7,attr_y,2048,4,2,0.8779978858554873,0.1341308567571404,climbingdown
7,attr_y,2048,4,3,0.912830466668877,0.09414703554487627,climbingdown
7,attr_y,2048,5,1,0.7280885255761622,0.2748439510734656,climbingdown
7,attr_y,2048,5,2,0.8524561500498715,0.19726085865753892,climbingdown
7,attr_y,2048,5,3,0.8843331973499133,0.1646622353760353,climbingdown
7,attr_y,2048,6,1,0.7798430278915282,0.2607705089388851,climbingdown
7,attr_y,2048,6,2,0.8786519185676936,0.18772829629716148,climbingdown
7,attr_y,2048,6,3,0.9060001818733529,0.16678278979751907,climbingdown
7,attr_z,2048,3,1,0.9212522464311136,0.06977597047928459,climbingdown
7,attr_z,2048,3,2,0.9996103168987396,0.0003850588530259468,climbingdown
7,attr_z,2048,3,3,0.9985122474260855,0.0014693999094649859,climbingdown
7,attr_z,2048,4,1,0.8593413659853275,0.17093250108588087,climbingdown
7,attr_z,2048,4,2,0.9984443134539479,0.002066232709463306,climbingdown
7,attr_z,2048,4,3,0.9954673200911078,0.005893791306141573,climbingdown
7,attr_z,2048,5,1,0.8598026013485682,0.21051107821914358,climbingdown
7,attr_z,2048,5,2,0.9897116743840492,0.01837029396702594,climbingdown
7,attr_z,2048,5,3,0.9889377638081672,0.019389795229302967,climbingdown
7,attr_z,2048,6,1,0.9077909185650922,0.17020509146091903,climbingdown
7,attr_z,2048,6,2,0.9745356918716245,0.058436485649406615,climbingdown
7,attr_z,2048,6,3,0.9758087079911808,0.05562534459866115,climbingdown
7,attr_x,4096,3,1,0.8135034980550282,0.14822574206621472,walking
7,attr_x,4096,3,2,0.9330877865547664,0.05955831834330549,walking
7,attr_x,4096,3,3,0.9587999852642394,0.03928849795726049,walking
7,attr_x,4096,4,1,0.7332176169592657,0.24172328874263285,walking
7,attr_x,4096,4,2,0.8865641100924103,0.1293800423244292,walking
7,attr_x,4096,4,3,0.9307263076427205,0.08625795012610421,walking
7,attr_x,4096,5,1,0.7262406243213427,0.29072927815030575,walking
7,attr_x,4096,5,2,0.8547943421823109,0.20943402457030305,walking
7,attr_x,4096,5,3,0.8946197879564891,0.1708459226209303,walking
7,attr_x,4096,6,1,0.7703549617290758,0.2852086283254608,walking
7,attr_x,4096,6,2,0.8696812048943822,0.22506282462986907,walking
7,attr_x,4096,6,3,0.8889016837245771,0.20646208421278447,walking
7,attr_y,4096,3,1,0.8124458289796884,0.1484567609436309,walking
7,attr_y,4096,3,2,0.9241525746753481,0.06713285985508265,walking
7,attr_y,4096,3,3,0.9389391721651693,0.05837239608984997,walking
7,attr_y,4096,4,1,0.7355192140028451,0.2351168507943107,walking
7,attr_y,4096,4,2,0.8693164627598114,0.1422378202093514,walking
7,attr_y,4096,4,3,0.8683714100831208,0.15812920992753807,walking
7,attr_y,4096,5,1,0.7253451136568801,0.28483646363297377,walking
7,attr_y,4096,5,2,0.8353099413895659,0.2212816857046627,walking
7,attr_y,4096,5,3,0.8423131181322613,0.2300495383511037,walking
7,attr_y,4096,6,1,0.7631839933870617,0.2829290435413771,walking
7,attr_y,4096,6,2,0.8630542689567393,0.22248421802068713,walking
7,attr_y,4096,6,3,0.8619514716173815,0.22741129320804465,walking
7,attr_z,4096,3,1,0.8974014927667925,0.08834369603991543,walking
7,attr_z,4096,3,2,0.9940196871532486,0.005803648300862205,walking
7,attr_z,4096,3,3,0.9964945250817423,0.0035334592469082322,walking
7,attr_z,4096,4,1,0.8250044676476816,0.20096054607145644,walking
7,attr_z,4096,4,2,0.9885373405284648,0.01518216891382026,walking
7,attr_z,4096,4,3,0.9829385303373646,0.022002292761125558,walking
7,attr_z,4096,5,1,0.8243224342235848,0.24353788358392126,walking
7,attr_z,4096,5,2,0.9696880467810226,0.05330337269931393,walking
7,attr_z,4096,5,3,0.9536118562829236,0.0788970257139137,walking
7,attr_z,4096,6,1,0.8624754813063238,0.23135407329530838,walking
7,attr_z,4096,6,2,0.9433725104261244,0.12051579455093507,walking
7,attr_z,4096,6,3,0.9350363190083393,0.13389779443610908,walking
7,attr_x,4096,3,1,0.7695382023680336,0.17558626121667636,running
7,attr_x,4096,3,2,0.9024052163662113,0.08478781638503663,running
7,attr_x,4096,3,3,0.9731741388833433,0.025055163128465185,running
7,attr_x,4096,4,1,0.6858556790011263,0.2530126341659825,running
7,attr_x,4096,4,2,0.8515234282718476,0.17270569725160947,running
7,attr_x,4096,4,3,0.9110638283358843,0.12511235173089902,running
7,attr_x,4096,5,1,0.6679264823048928,0.3086855208494933,running
7,attr_x,4096,5,2,0.8372876459743039,0.24239347725291838,running
7,attr_x,4096,5,3,0.8547056305609713,0.22005165671599375,running
7,attr_x,4096,6,1,0.719988379598001,0.311152451406307,running
7,attr_x,4096,6,2,0.8512989397371186,0.25504409210666545,running
7,attr_x,4096,6,3,0.8568072844645727,0.23213713361535024,running
7,attr_y,4096,3,1,0.6908906991640159,0.2099746715288701,running
7,attr_y,4096,3,2,0.8164081741982889,0.14222409840395717,running
7,attr_y,4096,3,3,0.8655452320833953,0.11091756976380507,running
7,attr_y,4096,4,1,0.595793530297044,0.2719019498931975,running
7,attr_y,4096,4,2,0.7382871510137083,0.23108486554296095,running
7,attr_y,4096,4,3,0.8359445536448125,0.17875648307188255,running
7,attr_y,4096,5,1,0.6060138658857561,0.29416748519274194,running
7,attr_y,4096,5,2,0.765018904966825,0.25416716311680937,running
7,attr_y,4096,5,3,0.8649622288191857,0.18976699456601454,running
7,attr_y,4096,6,1,0.6340052250724948,0.3086980029985701,running
7,attr_y,4096,6,2,0.8197873529747649,0.24302684219838502,running
7,attr_y,4096,6,3,0.8867127627073232,0.18785153933448057,running
7,attr_z,4096,3,1,0.8487360999932749,0.1244001559895777,running
7,attr_z,4096,3,2,0.9665914768021787,0.030967879436463078,running
7,attr_z,4096,3,3,0.9946028063040788,0.00520016293557426,running
7,attr_z,4096,4,1,0.7902998485842596,0.20275622363167647,running
7,attr_z,4096,4,2,0.9380808243990713,0.07558277642840701,running
7,attr_z,4096,4,3,0.9731850858186266,0.035070682602382254,running
7,attr_z,4096,5,1,0.7746890449273597,0.25232553748813763,running
7,attr_z,4096,5,2,0.8969651565360399,0.16083261599727822,running
7,attr_z,4096,5,3,0.9371966014433007,0.10629736909399336,running
7,attr_z,4096,6,1,0.7945563771466609,0.2630412106563134,running
7,attr_z,4096,6,2,0.8923747312029318,0.18985401089040851,running
7,attr_z,4096,6,3,0.9119299623637036,0.16764224015946402,running
7,attr_x,4096,3,1,0.7819570477811354,0.1680647326478647,climbingup
7,attr_x,4096,3,2,0.9227540991768154,0.06858966366840467,climbingup
7,attr_x,4096,3,3,0.9736182107768249,0.024785823791497064,climbingup
7,attr_x,4096,4,1,0.6951848512299975,0.2574545257882983,climbingup
7,attr_x,4096,4,2,0.8802189925172094,0.13696637575881984,climbingup
7,attr_x,4096,4,3,0.9509335721740276,0.06199090266574567,climbingup
7,attr_x,4096,5,1,0.6920817851285078,0.30127696439897117,climbingup
7,attr_x,4096,5,2,0.8580402003629244,0.20434913989870784,climbingup
7,attr_x,4096,5,3,0.9241056131623373,0.12110275641556235,climbingup
7,attr_x,4096,6,1,0.7349947010574361,0.3047637736211968,climbingup
7,attr_x,4096,6,2,0.8733466492119726,0.21700068516377002,climbingup
7,attr_x,4096,6,3,0.9138375471265571,0.1668158092783854,climbingup
7,attr_y,4096,3,1,0.7630708386651901,0.17887580370628853,climbingup
7,attr_y,4096,3,2,0.8986344063280945,0.08785243110815753,climbingup
7,attr_y,4096,3,3,0.9508237071402161,0.04532640453128275,climbingup
7,attr_y,4096,4,1,0.6729435189122794,0.26153950003960413,climbingup
7,attr_y,4096,4,2,0.8464403334629501,0.16358985008184632,climbingup
7,attr_y,4096,4,3,0.8985548803647722,0.12345469240719309,climbingup
7,attr_y,4096,5,1,0.677511306498866,0.2927204990838181,climbingup
7,attr_y,4096,5,2,0.8233842048202114,0.23320931696875422,climbingup
7,attr_y,4096,5,3,0.8620723161838681,0.2098297027972488,climbingup
7,attr_y,4096,6,1,0.7144388207764111,0.2979169261409469,climbingup
7,attr_y,4096,6,2,0.8433550114752859,0.2521661021855433,climbingup
7,attr_y,4096,6,3,0.8747309949652959,0.2168966902350994,climbingup
7,attr_z,4096,3,1,0.8679213699725175,0.11101104166888409,climbingup
7,attr_z,4096,3,2,0.9819433678202372,0.017397162881223865,climbingup
7,attr_z,4096,3,3,0.9947060269682305,0.005205147025424819,climbingup
7,attr_z,4096,4,1,0.801601850996428,0.20847951706666473,climbingup
7,attr_z,4096,4,2,0.9649255907068683,0.045989648398705694,climbingup
7,attr_z,4096,4,3,0.9779165342290845,0.0277944827594631,climbingup
7,attr_z,4096,5,1,0.7954532734163421,0.2610928418417619,climbingup
7,attr_z,4096,5,2,0.9468293518650611,0.0913675008071324,climbingup
7,attr_z,4096,5,3,0.9491849866173415,0.08269752635544446,climbingup
7,attr_z,4096,6,1,0.8335151102228386,0.2547036721703204,climbingup
7,attr_z,4096,6,2,0.9343445712598175,0.13540524239002844,climbingup
7,attr_z,4096,6,3,0.9285479643290838,0.14522249188869749,climbingup
7,attr_x,4096,3,1,0.8705978295844263,0.10879562628837176,climbingdown
7,attr_x,4096,3,2,0.9828446758083262,0.016244636875977596,climbingdown
7,attr_x,4096,3,3,0.9973899790396222,0.0025427178711173496,climbingdown
7,attr_x,4096,4,1,0.8069653143450599,0.2034666453721044,climbingdown
7,attr_x,4096,4,2,0.9704413801783651,0.03794063080261876,climbingdown
7,attr_x,4096,4,3,0.9898884415351088,0.013106320808273585,climbingdown
7,attr_x,4096,5,1,0.7955452873095887,0.26309242124071475,climbingdown
7,attr_x,4096,5,2,0.9568541247052693,0.07351461129593137,climbingdown
7,attr_x,4096,5,3,0.9804168571352944,0.03492152471869878,climbingdown
7,attr_x,4096,6,1,0.8352027798490335,0.2573919733573983,climbingdown
7,attr_x,4096,6,2,0.9458010767362249,0.1171159362912729,climbingdown
7,attr_x,4096,6,3,0.9655015285534734,0.08047211628952897,climbingdown
7,attr_y,4096,3,1,0.8047124564042037,0.15375431199528233,climbingdown
7,attr_y,4096,3,2,0.9277564659240168,0.06454481001111172,climbingdown
7,attr_y,4096,3,3,0.9476828538073919,0.047075602104175766,climbingdown
7,attr_y,4096,4,1,0.7238528547729369,0.24271747790986312,climbingdown
7,attr_y,4096,4,2,0.8822658886153901,0.13013790377119977,climbingdown
7,attr_y,4096,4,3,0.9155969711555523,0.09117347612631771,climbingdown
7,attr_y,4096,5,1,0.7244823492896827,0.28132937182125967,climbingdown
7,attr_y,4096,5,2,0.8536010291282834,0.19768850563349416,climbingdown
7,attr_y,4096,5,3,0.8831943360154686,0.16646962742880964,climbingdown
7,attr_y,4096,6,1,0.7635125548008767,0.28390944452476147,climbingdown
7,attr_y,4096,6,2,0.8626833918283505,0.21894931920024838,climbingdown
7,attr_y,4096,6,3,0.8826291445619907,0.2093101425567342,climbingdown
7,attr_z,4096,3,1,0.922655458402754,0.06859239103878574,climbingdown
7,attr_z,4096,3,2,0.9996227930362788,0.0003737477001608996,climbingdown
7,attr_z,4096,3,3,0.9984800028528761,0.0014966434309507223,climbingdown
7,attr_z,4096,4,1,0.8613847109552609,0.1690528635617119,climbingdown
7,attr_z,4096,4,2,0.9976359549467869,0.0030732260613194388,climbingdown
7,attr_z,4096,4,3,0.9963208689388722,0.004753728222558225,climbingdown
7,attr_z,4096,5,1,0.8499007929469264,0.22848571179349117,climbingdown
7,attr_z,4096,5,2,0.9903477022048636,0.016955150534838512,climbingdown
7,attr_z,4096,5,3,0.9915734011419762,0.014750142515351467,climbingdown
7,attr_z,4096,6,1,0.8913078989189294,0.20444042901795045,climbingdown
7,attr_z,4096,6,2,0.9755152003042878,0.057767066948157225,climbingdown
7,attr_z,4096,6,3,0.9795086368926851,0.04861196185227393,climbingdown
8,attr_x,1024,3,1,0.7254885081173343,0.19910670997008484,walking
8,attr_x,1024,3,2,0.8558554690678154,0.12032096411179413,walking
8,attr_x,1024,3,3,0.9359306396450653,0.057826026008359975,walking
8,attr_x,1024,4,1,0.6632233990301761,0.2480493637553417,walking
8,attr_x,1024,4,2,0.792539829673391,0.21491592572767496,walking
8,attr_x,1024,4,3,0.8610725003998293,0.16258682927015305,walking
8,attr_x,1024,5,1,0.6779358882056022,0.2675016698424233,walking
8,attr_x,1024,5,2,0.8231965881274943,0.22200753901649295,walking
8,attr_x,1024,5,3,0.8691812043711677,0.18911697577343098,walking
8,attr_x,1024,6,1,0.7301932123853063,0.2571121226878601,walking
8,attr_x,1024,6,2,0.872468621287941,0.18560900992447293,walking
8,attr_x,1024,6,3,0.894482282739833,0.167133807453343,walking
8,attr_y,1024,3,1,0.7911462006098378,0.16209523215553095,walking
8,attr_y,1024,3,2,0.9004007796041797,0.08629639537142185,walking
8,attr_y,1024,3,3,0.9406290411820557,0.053965279907084766,walking
8,attr_y,1024,4,1,0.7188431206596807,0.23367907138127558,walking
8,attr_y,1024,4,2,0.850863403961372,0.15616092024179085,walking
8,attr_y,1024,4,3,0.8975232109925867,0.1221120502495371,walking
8,attr_y,1024,5,1,0.7330280252988233,0.2548409107867908,walking
8,attr_y,1024,5,2,0.8360793376733046,0.2135362247701804,walking
8,attr_y,1024,5,3,0.8893772587040599,0.17330370031308273,walking
8,attr_y,1024,6,1,0.7879863176710549,0.232882888531843,walking
8,attr_y,1024,6,2,0.8906104165349679,0.17557136056837738,walking
8,attr_y,1024,6,3,0.9279551365304174,0.13215693141932996,walking
8,attr_z,1024,3,1,0.8160631182367255,0.14687306147242046,walking
8,attr_z,1024,3,2,0.9104643623813764,0.08026178136383423,walking
8,attr_z,1024,3,3,0.947275379462458,0.04939158397200121,walking
